ID,WellID,Row,Column,RowName,ColumnName,WellName,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuc2) Area (AVG),[Cell] (Nuc2) Diameter (AVG),[Cell] (Nuc2) Circumference (AVG),[Cell] (Nuc2) Circularity (AVG),[Cell] (Nuc2) Compactness (AVG),[Cell] (Nuc2) Anisometry (AVG),[Cell] (Nuc2) TotalIntensity CH1 (AVG),[Cell] (Nuc2) TotalIntensity CH2 (AVG),[Cell] (Nuc2) TotalIntensity CH3 (AVG),[Cell] (Nuc2) MeanIntensity CH1 (AVG),[Cell] (Nuc2) MeanIntensity CH2 (AVG),[Cell] (Nuc2) MeanIntensity CH3 (AVG),[Cell] (Nuc2) TotalPeak CH1 (AVG),[Cell] (Nuc2) TotalPeak CH2 (AVG),[Cell] (Nuc2) TotalPeak CH3 (AVG),[Cell] (Nuc2) TotalRidge CH1 (AVG),[Cell] (Nuc2) TotalRidge CH2 (AVG),[Cell] (Nuc2) TotalRidge CH3 (AVG),[Cell] (Nuc2) MeanPeak CH1 (AVG),[Cell] (Nuc2) MeanPeak CH2 (AVG),[Cell] (Nuc2) MeanPeak CH3 (AVG),[Cell] (Nuc2) MeanRidge CH1 (AVG),[Cell] (Nuc2) MeanRidge CH2 (AVG),[Cell] (Nuc2) MeanRidge CH3 (AVG),[Cell] (CellBody) Area (AVG),[Cell] (CellBody) Diameter (AVG),[Cell] (CellBody) Circumference (AVG),[Cell] (CellBody) Circularity (AVG),[Cell] (CellBody) Compactness (AVG),[Cell] (CellBody) Anisometry (AVG),[Cell] (CellBody) TotalIntensity CH2 (AVG),[Cell] (CellBody) TotalIntensity CH3 (AVG),[Cell] (CellBody) TotalIntensity CH4 (AVG),[Cell] (CellBody) TotalIntensity CH5 (AVG),[Cell] (CellBody) MeanIntensity CH2 (AVG),[Cell] (CellBody) MeanIntensity CH3 (AVG),[Cell] (CellBody) MeanIntensity CH4 (AVG),[Cell] (CellBody) MeanIntensity CH5 (AVG),[Cell] (CellBody) MinIntensity CH2 (AVG),[Cell] (CellBody) MinIntensity CH3 (AVG),[Cell] (CellBody) MinIntensity CH4 (AVG),[Cell] (CellBody) MinIntensity CH5 (AVG),[Cell] (CellBody) MaxIntensity CH2 (AVG),[Cell] (CellBody) MaxIntensity CH3 (AVG),[Cell] (CellBody) MaxIntensity CH4 (AVG),[Cell] (CellBody) MaxIntensity CH5 (AVG),[Cell] (CellBody) TotalPeak CH2 (AVG),[Cell] (CellBody) TotalPeak CH3 (AVG),[Cell] (CellBody) TotalPeak CH4 (AVG),[Cell] (CellBody) TotalPeak CH5 (AVG),[Cell] (CellBody) TotalHole CH2 (AVG),[Cell] (CellBody) TotalHole CH3 (AVG),[Cell] (CellBody) TotalHole CH4 (AVG),[Cell] (CellBody) TotalHole CH5 (AVG),[Cell] (CellBody) TotalRidge CH2 (AVG),[Cell] (CellBody) TotalRidge CH3 (AVG),[Cell] (CellBody) TotalRidge CH4 (AVG),[Cell] (CellBody) TotalRidge CH5 (AVG),[Cell] (CellBody) TotalValley CH2 (AVG),[Cell] (CellBody) TotalValley CH3 (AVG),[Cell] (CellBody) TotalValley CH4 (AVG),[Cell] (CellBody) TotalValley CH5 (AVG),[Cell] (CellBody) TotalEdge CH2 (AVG),[Cell] (CellBody) TotalEdge CH3 (AVG),[Cell] (CellBody) TotalEdge CH4 (AVG),[Cell] (CellBody) TotalEdge CH5 (AVG),[Cell] (CellBody) TotalSaddle CH2 (AVG),[Cell] (CellBody) TotalSaddle CH3 (AVG),[Cell] (CellBody) TotalSaddle CH4 (AVG),[Cell] (CellBody) TotalSaddle CH5 (AVG),[Cell] (CellBody) MeanPeak CH2 (AVG),[Cell] (CellBody) MeanPeak CH3 (AVG),[Cell] (CellBody) MeanPeak CH4 (AVG),[Cell] (CellBody) MeanPeak CH5 (AVG),[Cell] (CellBody) MeanHole CH2 (AVG),[Cell] (CellBody) MeanHole CH3 (AVG),[Cell] (CellBody) MeanHole CH4 (AVG),[Cell] (CellBody) MeanHole CH5 (AVG),[Cell] (CellBody) MeanRidge CH2 (AVG),[Cell] (CellBody) MeanRidge CH3 (AVG),[Cell] (CellBody) MeanRidge CH4 (AVG),[Cell] (CellBody) MeanRidge CH5 (AVG),[Cell] (CellBody) MeanValley CH2 (AVG),[Cell] (CellBody) MeanValley CH3 (AVG),[Cell] (CellBody) MeanValley CH4 (AVG),[Cell] (CellBody) MeanValley CH5 (AVG),[Cell] (CellBody) MeanEdge CH2 (AVG),[Cell] (CellBody) MeanEdge CH3 (AVG),[Cell] (CellBody) MeanEdge CH4 (AVG),[Cell] (CellBody) MeanEdge CH5 (AVG),[Cell] (CellBody) MeanSaddle CH2 (AVG),[Cell] (CellBody) MeanSaddle CH3 (AVG),[Cell] (CellBody) MeanSaddle CH4 (AVG),[Cell] (CellBody) MeanSaddle CH5 (AVG)
120,211,9,19,I,19,I-19,2021-03-30 01:10:38 +02:00,1,0,,171,185.2703,17.2309,53.8053,0.790509,1.285233,1.280789,213098.15,43860.03,52955.00,497.0108,101.9988,119.4943,523.945685,400.306401,609.856808,1348.055825,953.207576,1860.601234,1.247792,0.948062,1.400189,3.340077,2.261803,4.273624,240.9066,24.6612,71.0996,0.591135,1.719608,1.602513,53770.71,69985.81,25288.05,5327261.17,100.3772,124.9079,45.8588,9422.6918,24.96,5.30,1.65,6222.46,254.31,482.14,177.68,12270.40,32.047999,38.484989,53.837811,4.668794,30.525668,46.586042,59.994084,2.894674,99.392367,135.179452,180.331173,14.466886,95.071020,142.092640,182.295346,12.318572,201.327676,401.477167,400.440817,75.094065,59.359603,87.650425,112.072801,9.748174,0.055685,0.069222,0.094593,0.008327,0.053330,0.083313,0.105923,0.005702,0.173625,0.241883,0.318148,0.026537,0.166644,0.253712,0.322182,0.023363,0.372806,0.710572,0.711097,0.142079,0.104473,0.156353,0.198353,0.018158
128,212,9,20,I,20,I-20,2021-03-30 01:10:19 +02:00,1,0,,292,184.2966,17.2815,53.6072,0.779314,1.272304,1.287800,207907.29,38788.55,46544.75,486.5315,89.8047,105.3060,534.378036,391.252071,594.775146,1325.935846,926.954326,1827.143608,1.279829,0.924028,1.383057,3.263219,2.195305,4.242042,247.5782,25.5060,73.0708,0.562054,1.759281,1.654045,49723.59,63966.34,23328.27,5450272.11,89.8522,112.4118,41.5188,9414.2549,24.46,4.62,1.33,6209.76,229.38,437.11,167.13,12059.28,33.559423,40.673763,57.047033,4.878401,31.842624,48.205518,62.793332,2.945272,103.669663,141.234759,189.155187,14.807108,98.984071,146.916771,190.509440,12.431444,202.193614,404.220851,407.556777,75.974973,61.569459,90.969540,116.881329,9.855229,0.057121,0.069863,0.096777,0.008469,0.054212,0.082834,0.106893,0.005391,0.177119,0.243049,0.322003,0.026120,0.169240,0.252855,0.324797,0.022365,0.360596,0.700925,0.705299,0.138232,0.105685,0.156660,0.199664,0.017517
136,213,9,21,I,21,I-21,2021-03-30 01:10:01 +02:00,1,0,,142,179.5284,16.7715,52.1847,0.797759,1.240287,1.263295,210865.73,39212.96,51931.14,518.7053,95.1076,120.7569,521.244866,405.363115,593.123422,1329.216341,946.803540,1757.637695,1.283909,0.993877,1.417172,3.385453,2.330700,4.204084,233.9832,24.3024,69.7959,0.592097,1.701983,1.614040,48594.35,69075.23,24807.30,5166449.46,94.1714,127.4648,46.3273,9440.6928,24.72,5.37,1.74,6236.17,235.55,474.37,174.39,12088.85,31.382871,36.566279,51.497784,4.543567,29.642856,43.340078,57.015467,2.788467,96.847715,127.150078,172.030340,13.917719,92.414913,132.719169,173.459900,11.812383,197.085014,379.533094,380.960682,72.662415,57.544250,82.466744,106.937150,9.323781,0.056317,0.067226,0.092726,0.008456,0.053214,0.079191,0.102493,0.005709,0.174354,0.233290,0.309387,0.026650,0.166661,0.242896,0.311937,0.023409,0.375172,0.692918,0.692528,0.143331,0.104108,0.150937,0.192432,0.018164
143,214,9,22,I,22,I-22,2021-03-30 01:09:43 +02:00,1,0,,224,192.4316,17.5974,54.8420,0.773064,1.287031,1.295460,230300.70,40305.94,48066.00,521.7044,90.9978,105.6331,550.460482,387.606001,602.114446,1382.165547,937.658842,1846.278359,1.292473,0.901024,1.377390,3.390700,2.168577,4.192557,260.2499,25.7714,74.7814,0.567919,1.778011,1.640852,51643.41,66547.58,25036.30,5667581.99,88.8344,111.2674,42.6395,9320.9063,24.42,5.38,1.72,6312.08,224.10,427.54,166.60,12009.42,34.913008,42.406577,59.191944,4.808252,33.767270,51.406625,66.184993,3.045473,108.268484,147.981186,197.451895,14.925000,104.183700,155.570245,200.060313,12.745041,209.179243,422.405042,424.196572,74.651882,64.258378,95.512856,122.499530,9.993906,0.056654,0.069768,0.095751,0.008185,0.054720,0.083862,0.106895,0.005606,0.176285,0.243700,0.320349,0.025947,0.169580,0.255043,0.324538,0.022775,0.357334,0.697856,0.700385,0.134265,0.105178,0.157180,0.199341,0.017612
151,215,9,23,I,23,I-23,2021-03-30 01:09:25 +02:00,1,0,,118,181.0812,16.9470,52.9747,0.786110,1.290428,1.276760,215607.72,37666.06,43640.41,518.6030,90.9382,95.3600,522.968129,390.595648,603.715771,1404.235242,911.186430,1782.886414,1.303901,0.958812,1.419184,3.741252,2.243601,4.125934,235.4657,23.6483,68.2608,0.612808,1.646463,1.534217,46210.45,57415.07,21449.54,5195567.97,89.2822,99.2094,37.8306,9376.8024,24.56,3.76,1.23,6156.13,223.94,371.64,148.19,12106.13,32.492447,39.696802,55.404489,4.789094,31.278701,47.346965,61.884620,3.007737,101.308976,138.055937,186.403683,14.758883,97.050302,143.731042,187.731516,12.643116,196.585310,388.094351,396.950599,72.978157,60.317060,88.590979,115.623868,9.946124,0.058198,0.076158,0.102697,0.008668,0.056549,0.088352,0.113397,0.006181,0.183049,0.260569,0.343467,0.027717,0.176041,0.268310,0.344430,0.024794,0.374856,0.694034,0.717945,0.141669,0.109764,0.164679,0.212131,0.019050
159,218,10,2,J,2,J-02,2021-03-30 01:16:01 +02:00,1,0,,224,188.9482,17.4982,54.6114,0.778280,1.285214,1.290051,231525.60,41663.15,48089.46,525.6115,93.6791,107.7354,538.590607,390.603742,586.531079,1366.847756,941.421989,1856.428740,1.250111,0.902935,1.338793,3.230767,2.172308,4.198354,242.4629,24.4084,70.5467,0.593732,1.681473,1.577937,51808.41,65421.17,24889.40,5350507.51,93.2123,115.6514,44.3633,9433.4419,25.12,4.39,1.45,6118.77,237.42,463.53,177.25,12293.08,31.924069,37.623930,52.213614,4.802337,30.541368,45.624887,58.609828,2.993697,98.783040,132.523906,175.461489,14.721444,94.735926,139.310048,178.096479,12.545220,199.311381,398.056808,397.977963,77.183404,58.844686,85.984227,109.400728,9.842807,0.055688,0.066576,0.091125,0.008649,0.053375,0.080011,0.102103,0.005741,0.173013,0.234025,0.306515,0.026918,0.166052,0.244992,0.310994,0.023441,0.360504,0.700384,0.700287,0.145109,0.103512,0.151632,0.191391,0.018189
167,219,10,3,J,3,J-03,2021-03-30 01:16:18 +02:00,1,0,,245,189.2303,17.4290,54.5537,0.785661,1.278948,1.266317,220462.71,36738.29,45677.56,499.2485,84.6048,103.1369,538.963205,381.029228,594.043533,1364.059103,922.434722,1871.865049,1.252242,0.888544,1.351831,3.263801,2.154921,4.230710,253.4554,25.5231,74.3526,0.582133,1.782869,1.596471,46581.82,62546.24,23543.45,5611635.38,84.0073,110.1914,41.7339,9490.5612,22.76,4.81,1.47,6050.50,213.34,432.15,163.72,12389.28,35.872791,41.356974,57.806325,5.195840,34.307604,49.319150,64.097953,3.201511,111.138448,143.748801,192.735104,16.022931,106.264575,150.070740,194.419782,13.610418,209.465451,414.829026,418.140376,81.485246,65.808474,92.526979,119.304374,10.773075,0.059583,0.068303,0.094722,0.008984,0.057152,0.081809,0.105620,0.005920,0.185176,0.238749,0.317312,0.028154,0.177470,0.249573,0.320640,0.024464,0.367964,0.702749,0.706618,0.148354,0.110163,0.154199,0.197033,0.019126
175,220,10,4,J,4,J-04,2021-03-30 01:16:35 +02:00,1,0,,278,183.6326,17.2366,53.7340,0.776001,1.287219,1.294574,220780.06,37826.72,45314.90,517.4778,89.0472,102.7218,514.013933,372.180562,560.118226,1333.341153,915.114793,1804.408172,1.240008,0.891286,1.318761,3.346908,2.189733,4.200625,244.6680,24.5375,71.6997,0.591391,1.726158,1.605803,48442.07,63520.12,24407.37,5353907.12,89.1255,111.5167,43.5532,9334.4085,24.68,4.88,1.63,6235.25,228.38,438.78,169.36,12057.73,33.493059,39.103736,54.488037,4.731918,32.158421,46.921703,60.800173,2.906662,103.732267,136.740777,182.150048,14.530581,99.529074,143.067639,184.000471,12.280783,200.996606,395.544816,399.445023,73.032020,61.704254,88.419509,113.137209,9.695132,0.057902,0.068913,0.094071,0.008444,0.055885,0.082093,0.105028,0.005751,0.180212,0.240267,0.315399,0.026651,0.173335,0.250591,0.318697,0.023377,0.365211,0.688894,0.696170,0.138306,0.107689,0.155027,0.196394,0.018097
183,221,10,5,J,5,J-05,2021-03-30 01:16:53 +02:00,1,0,,202,192.3560,17.4921,55.3225,0.781965,1.307078,1.267895,233186.83,41726.12,47936.84,519.6493,92.4674,102.7921,529.168450,400.229247,586.283074,1367.331562,967.178041,1889.505062,1.222715,0.926849,1.333307,3.298392,2.236133,4.241491,265.1733,26.0399,77.3307,0.576858,1.849905,1.653388,54437.56,67488.60,26018.87,5811818.65,91.1096,108.9333,42.8040,9369.4696,23.40,3.89,1.28,6070.88,232.37,445.89,173.65,12185.72,36.693695,42.790442,60.826856,5.354122,35.492376,52.423106,68.269441,3.345823,114.089250,150.054577,202.350892,16.516530,109.597404,158.357979,204.993632,14.079906,222.410963,435.570906,439.741137,81.455037,67.822616,97.055045,125.178076,11.064664,0.058749,0.069606,0.096939,0.008828,0.056972,0.084634,0.108512,0.005989,0.183716,0.243425,0.322376,0.027822,0.176846,0.256045,0.326373,0.024424,0.376451,0.703571,0.709111,0.142072,0.109963,0.157351,0.199469,0.018930
191,222,10,6,J,6,J-06,2021-03-30 01:17:11 +02:00,1,0,,345,188.6990,17.3652,54.2630,0.786918,1.274045,1.278009,226067.28,40460.58,48057.07,511.5234,92.5385,106.5099,529.405122,377.958109,582.474208,1306.744673,895.009369,1842.303782,1.225503,0.890764,1.341508,3.099623,2.095139,4.219797,250.2384,25.5290,73.4412,0.570324,1.764713,1.685769,51411.64,67411.69,25131.81,5499697.07,92.9729,117.2090,44.6432,9393.2994,25.57,5.10,1.81,6255.90,231.81,474.10,184.47,12007.71,33.614600,40.349412,56.183974,4.726145,31.781036,48.198804,61.869128,2.783307,103.287994,140.360265,186.467753,14.315539,98.464150,146.835404,187.686443,11.945450,197.500142,405.137262,404.380531,75.278451,61.055533,90.765893,115.263052,9.452388,0.056380,0.067565,0.093313,0.008203,0.053078,0.080690,0.103130,0.005105,0.173459,0.235345,0.310927,0.025192,0.165173,0.246290,0.313468,0.021450,0.349265,0.695290,0.693306,0.136663,0.102842,0.152596,0.192868,0.016796
105,223,10,7,J,7,J-07,2021-03-30 01:17:28 +02:00,1,0,,232,188.4646,17.5269,54.5566,0.775321,1.285218,1.295075,218577.79,39002.35,46015.85,501.9153,89.9214,102.4672,524.291594,390.834975,604.482375,1314.435790,914.529074,1869.001673,1.223080,0.920117,1.388018,3.158815,2.141282,4.256533,251.2336,25.5604,73.8767,0.576152,1.774766,1.688101,49324.73,63759.50,23710.30,5563173.98,89.2423,110.8285,41.7622,9482.2891,25.34,4.50,1.51,6241.19,223.00,442.29,168.04,12155.41,34.245431,41.341462,57.821550,5.047413,32.262061,48.992933,63.348586,2.911290,105.415305,143.525463,191.674772,15.223990,100.237874,149.410057,192.486260,12.586103,200.108113,408.933173,409.740939,78.335357,62.409923,92.368914,118.459934,10.036618,0.057199,0.069420,0.096138,0.008753,0.053667,0.082136,0.105415,0.005451,0.176400,0.241304,0.319569,0.026927,0.167522,0.251071,0.321162,0.022878,0.353651,0.695297,0.696259,0.143452,0.104782,0.155487,0.198093,0.017993
114,224,10,8,J,8,J-08,2021-03-30 01:17:45 +02:00,1,0,,370,189.6456,17.5395,54.5104,0.782203,1.265499,1.273443,219860.80,38238.24,47693.24,495.9257,86.1227,107.3326,539.639151,370.874936,599.147672,1304.113767,886.163095,1891.107604,1.238078,0.852387,1.362008,3.030148,2.029711,4.282502,248.2566,25.0943,71.9822,0.585401,1.696267,1.622040,48324.30,66252.39,24835.77,5455801.39,86.4708,117.5176,44.2039,9396.0470,24.26,4.49,1.59,6291.74,209.17,459.09,176.27,11974.17,33.331469,39.319013,54.483030,4.681306,31.481328,47.269472,60.737939,2.706184,102.384377,137.638976,182.066647,14.172600,97.618209,144.164221,184.391938,11.774071,193.799559,407.535686,404.993162,74.166561,60.476093,89.262331,113.353403,9.396876,0.056637,0.066952,0.092007,0.008224,0.053363,0.080775,0.103052,0.005059,0.174216,0.235059,0.308673,0.025236,0.165943,0.246529,0.313168,0.021425,0.342135,0.703987,0.699457,0.135787,0.103147,0.152805,0.192799,0.016912
121,225,10,9,J,9,J-09,2021-03-30 01:18:03 +02:00,1,0,,279,189.8419,17.4504,54.5835,0.787581,1.275637,1.265464,222643.79,39917.00,45310.47,508.7411,92.0274,101.3023,532.337640,385.047345,585.255650,1315.009167,919.206007,1851.674864,1.227985,0.898843,1.328273,3.098417,2.140201,4.191435,258.1418,26.1843,75.3195,0.556296,1.792867,1.654501,52112.46,64812.84,24679.48,5691723.98,91.7467,110.4529,42.6257,9454.5237,25.25,4.52,1.57,6086.13,233.54,430.13,166.73,12174.58,35.409629,41.788183,58.610783,5.249428,33.531066,50.102733,65.054790,3.169195,109.013461,145.207173,195.495342,15.927053,103.824380,151.957696,197.052773,13.404102,208.953354,423.287966,424.646186,80.206106,64.348007,93.547299,120.983204,10.582809,0.057539,0.068121,0.094728,0.008936,0.054326,0.081612,0.105223,0.005698,0.177401,0.236973,0.316124,0.027473,0.168869,0.247937,0.319045,0.023573,0.357702,0.701001,0.701423,0.143100,0.105121,0.152874,0.195980,0.018426
129,226,10,10,J,10,J-10,2021-03-30 01:18:21 +02:00,1,0,,371,194.5821,17.7485,55.3093,0.780778,1.278335,1.289328,227455.60,40803.71,47809.29,497.1033,88.9999,102.8462,548.354519,398.900669,613.755702,1334.357143,958.372208,1950.836469,1.235412,0.899300,1.363592,3.072265,2.139511,4.281958,258.6477,26.1488,75.0537,0.563734,1.777477,1.667275,52221.25,66866.78,24986.77,5676449.48,88.5925,111.6686,42.0750,9375.2133,24.96,4.37,1.54,6308.11,226.57,453.32,175.19,12064.60,34.931668,41.993239,58.365385,4.909862,33.060675,50.584645,64.759835,2.860082,107.718221,146.743486,194.877935,14.971612,102.660334,153.948819,196.815624,12.482217,208.428761,425.834393,426.025304,75.814003,63.726824,94.980579,121.104740,9.957363,0.057151,0.069315,0.095337,0.008237,0.053806,0.082827,0.105620,0.005128,0.176388,0.241773,0.318409,0.025522,0.167820,0.252771,0.321495,0.021763,0.351502,0.700065,0.701449,0.133081,0.104574,0.156148,0.198114,0.017144
137,227,10,11,J,11,J-11,2021-03-30 01:18:38 +02:00,1,0,,252,186.3767,17.2906,53.4351,0.786535,1.241805,1.289248,225813.73,38773.19,46964.59,521.0952,89.9190,105.8801,539.186353,384.965074,583.099542,1362.327458,924.832072,1844.592977,1.264281,0.911017,1.349786,3.293687,2.189376,4.242253,246.4453,24.8333,71.7132,0.587721,1.701411,1.606169,49418.15,65309.12,23760.58,5472038.36,89.3488,114.1318,42.1861,9478.4934,24.35,4.44,1.52,6132.02,231.96,461.10,170.81,12374.68,33.398553,39.592907,55.584687,5.140214,31.628758,47.425838,61.334468,3.027138,103.192148,137.635629,184.851503,15.656346,98.520355,144.088115,186.123466,13.099524,202.289538,405.031625,403.863613,79.571460,61.197307,88.730315,114.485708,10.401595,0.057191,0.068729,0.095122,0.009003,0.054262,0.082112,0.104885,0.005764,0.177525,0.238767,0.316715,0.027981,0.169735,0.249620,0.318881,0.024117,0.362969,0.703062,0.699429,0.146720,0.105873,0.153749,0.196240,0.018865
145,228,10,12,J,12,J-12,2021-03-30 01:18:55 +02:00,1,0,,274,184.5721,17.2011,53.5752,0.784392,1.263713,1.277308,223796.83,38268.20,44901.50,525.8700,89.5966,101.0323,525.775271,367.909689,572.547331,1330.938177,882.533425,1823.829895,1.258620,0.879304,1.335657,3.289308,2.101369,4.211342,244.7745,25.3188,72.3827,0.568526,1.746742,1.650136,48791.91,63087.95,23546.57,5387275.75,89.4749,110.6822,42.0631,9385.8445,24.80,4.76,1.63,6211.53,226.34,445.96,169.09,12199.30,33.241675,39.901507,55.424775,4.819066,31.750464,48.033192,61.592338,2.903923,102.844002,139.664330,184.822129,14.769374,98.361880,146.289816,186.732887,12.455705,197.170057,401.014623,400.113136,75.829919,61.035553,90.537712,114.576809,9.847397,0.057385,0.070198,0.095813,0.008476,0.054916,0.083650,0.106268,0.005561,0.178313,0.244767,0.319240,0.026669,0.170801,0.255346,0.322435,0.023171,0.356844,0.696141,0.695785,0.140828,0.106315,0.158258,0.197973,0.018049
152,229,10,13,J,13,J-13,2021-03-30 01:19:13 +02:00,1,0,,179,190.9842,17.6824,54.8990,0.772819,1.279920,1.292626,218219.24,38584.97,42751.47,495.8802,89.9046,94.6071,532.930271,370.031671,585.378435,1340.305399,889.915302,1884.084101,1.221288,0.847522,1.315809,3.164179,2.028870,4.200154,262.2283,27.0068,77.2070,0.538530,1.861887,1.721504,50208.42,62507.29,23221.93,5798346.73,89.5382,104.2312,39.6961,9455.2656,25.57,5.30,1.63,6171.22,222.27,435.77,165.85,12019.84,36.968289,45.452727,63.111212,5.263351,35.198447,53.789024,69.039891,2.876314,114.229181,157.373271,208.029637,15.797250,109.019899,163.461966,208.456525,12.944525,208.991895,431.486708,430.983458,79.216988,67.420953,100.588272,127.613458,10.442552,0.058859,0.072956,0.100364,0.008681,0.055951,0.086003,0.109843,0.005006,0.182164,0.252675,0.330831,0.026302,0.173943,0.261787,0.331921,0.021946,0.349068,0.697209,0.698690,0.136251,0.107796,0.161283,0.203197,0.017505
161,230,10,14,J,14,J-14,2021-03-30 01:19:29 +02:00,1,0,,340,183.8076,17.3909,53.8919,0.768142,1.291212,1.318024,213942.62,35544.74,42015.80,504.6903,82.6529,95.0084,528.504948,365.896235,575.873998,1321.483692,885.170213,1851.006678,1.266796,0.871793,1.349590,3.249604,2.104716,4.304956,244.9138,25.1406,72.4024,0.571320,1.756457,1.665897,46558.25,61109.14,23043.89,5389173.79,83.2473,106.4796,40.8840,9394.4119,22.99,4.56,1.42,6119.26,211.68,435.90,168.80,12267.21,33.830640,40.649607,56.312615,4.868707,32.356425,48.278677,62.495993,3.095373,104.307922,141.002758,187.987190,15.025868,99.738141,146.939840,189.662445,12.863468,197.889060,401.688993,404.505465,77.306928,61.624065,90.823583,116.543097,10.046931,0.058346,0.071023,0.097269,0.008587,0.055939,0.083995,0.107870,0.005970,0.180540,0.246344,0.324645,0.027122,0.172840,0.256277,0.327517,0.023991,0.355655,0.700035,0.705046,0.144080,0.106994,0.158670,0.201507,0.018428
169,231,10,15,J,15,J-15,2021-03-30 01:19:47 +02:00,1,0,,258,187.3922,17.3089,53.9880,0.785493,1.270208,1.279836,216140.34,39351.79,45030.63,504.8757,92.9145,100.8608,530.086035,387.762825,582.270153,1315.655858,926.619517,1870.311927,1.246711,0.924426,1.338046,3.194152,2.195913,4.278533,251.5818,26.2584,74.6992,0.552432,1.818876,1.727740,50505.43,64173.73,23988.39,5511219.94,92.5259,110.2866,42.3939,9354.2593,24.93,3.67,1.26,6194.91,241.83,463.64,176.89,12084.73,34.669287,41.248978,57.541790,4.950571,32.915828,48.932183,63.427668,3.000920,106.958870,143.495259,191.397189,15.105535,102.110983,149.555965,192.512426,12.728158,206.240533,411.669616,412.219668,76.232560,63.511833,92.502660,118.233132,10.037020,0.057954,0.070049,0.096048,0.008528,0.055099,0.082865,0.106123,0.005663,0.179614,0.243399,0.320382,0.026692,0.171713,0.253411,0.322486,0.023224,0.366434,0.699585,0.700780,0.139324,0.107467,0.156997,0.198307,0.018011
177,232,10,16,J,16,J-16,2021-03-30 01:20:04 +02:00,1,0,,246,186.3246,17.3218,53.8862,0.783760,1.265917,1.275771,215801.26,41393.40,49246.64,501.1711,96.4012,110.8137,530.801412,413.421705,604.491669,1333.968962,976.438890,1826.962405,1.250780,0.974760,1.392025,3.240826,2.308829,4.204822,244.0521,24.8333,72.1896,0.585197,1.746238,1.604672,51548.21,64768.52,24466.12,5389394.11,95.9474,115.7881,44.4172,9427.2959,24.72,5.09,1.59,6101.58,239.81,436.59,170.53,12162.49,33.302224,38.942345,54.644109,4.995199,31.720604,45.966769,60.371760,3.034229,103.178835,134.676929,181.552422,15.331381,98.595099,140.091219,183.184808,12.944240,206.809160,394.212952,400.579931,77.326605,61.552593,86.561014,112.680425,10.224293,0.057189,0.067914,0.093929,0.008872,0.054615,0.080064,0.104066,0.005848,0.178061,0.235262,0.313128,0.027808,0.170489,0.244352,0.316249,0.024184,0.376499,0.692260,0.702663,0.144875,0.106882,0.151106,0.194937,0.018821
185,233,10,17,J,17,J-17,2021-03-30 01:20:21 +02:00,1,0,,226,185.2516,17.2699,53.4712,0.784981,1.258769,1.277706,224004.23,39736.35,47006.65,522.5015,92.6013,107.1452,529.582712,388.856978,594.804670,1325.904254,898.010743,1830.274591,1.268843,0.927235,1.389698,3.266353,2.133829,4.233393,243.2448,24.9610,72.1454,0.586532,1.753967,1.627411,49870.96,63700.61,23806.73,5381535.83,92.1979,115.7792,44.0396,9467.8317,25.64,4.97,1.86,6187.19,219.74,450.08,175.49,12232.21,32.183226,40.166866,55.463888,4.624663,29.965968,47.328410,61.313264,2.872439,98.517889,138.642718,185.137797,14.237169,93.420319,144.404568,186.557081,12.094059,190.174788,395.232655,399.938353,76.063520,58.170542,88.883334,114.810354,9.529855,0.055849,0.070115,0.095471,0.008277,0.051894,0.082266,0.105513,0.005520,0.171297,0.241509,0.319157,0.025970,0.162446,0.251287,0.321612,0.022622,0.346222,0.694041,0.701932,0.143327,0.101722,0.154672,0.198237,0.017582
193,234,10,18,J,18,J-18,2021-03-30 01:20:39 +02:00,1,0,,196,180.6088,16.9882,52.7246,0.787119,1.256603,1.277937,219583.93,42838.86,49748.22,519.1772,99.4437,113.4088,534.435020,403.270122,595.419621,1343.547945,931.826975,1794.057024,1.304586,0.976753,1.422495,3.371600,2.264500,4.263347,232.4419,24.5491,69.3213,0.568197,1.694120,1.673425,52398.34,66671.95,24668.88,5160250.54,98.3109,121.4616,45.7570,9463.8542,25.15,4.65,1.66,6250.11,240.16,471.34,182.75,12120.45,30.629439,37.375936,52.090451,4.494375,28.531681,43.517567,56.890460,2.709096,93.675946,128.977132,172.927052,13.763147,88.955771,133.603931,173.464792,11.581045,188.742161,376.247637,379.667574,73.720750,55.317358,82.977507,106.991545,9.204347,0.056092,0.068916,0.095055,0.008329,0.052373,0.079790,0.103832,0.005309,0.172112,0.237289,0.315602,0.025918,0.163720,0.245352,0.316733,0.022268,0.359242,0.690526,0.698684,0.141262,0.102094,0.152460,0.195519,0.017509
