ID,WellID,Row,Column,RowName,ColumnName,WellName,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuc2) Area (AVG),[Cell] (Nuc2) Diameter (AVG),[Cell] (Nuc2) Circumference (AVG),[Cell] (Nuc2) Circularity (AVG),[Cell] (Nuc2) Compactness (AVG),[Cell] (Nuc2) Anisometry (AVG),[Cell] (Nuc2) TotalIntensity CH1 (AVG),[Cell] (Nuc2) TotalIntensity CH2 (AVG),[Cell] (Nuc2) TotalIntensity CH3 (AVG),[Cell] (Nuc2) MeanIntensity CH1 (AVG),[Cell] (Nuc2) MeanIntensity CH2 (AVG),[Cell] (Nuc2) MeanIntensity CH3 (AVG),[Cell] (Nuc2) TotalPeak CH1 (AVG),[Cell] (Nuc2) TotalPeak CH2 (AVG),[Cell] (Nuc2) TotalPeak CH3 (AVG),[Cell] (Nuc2) TotalRidge CH1 (AVG),[Cell] (Nuc2) TotalRidge CH2 (AVG),[Cell] (Nuc2) TotalRidge CH3 (AVG),[Cell] (Nuc2) MeanPeak CH1 (AVG),[Cell] (Nuc2) MeanPeak CH2 (AVG),[Cell] (Nuc2) MeanPeak CH3 (AVG),[Cell] (Nuc2) MeanRidge CH1 (AVG),[Cell] (Nuc2) MeanRidge CH2 (AVG),[Cell] (Nuc2) MeanRidge CH3 (AVG),[Cell] (CellBody) Area (AVG),[Cell] (CellBody) Diameter (AVG),[Cell] (CellBody) Circumference (AVG),[Cell] (CellBody) Circularity (AVG),[Cell] (CellBody) Compactness (AVG),[Cell] (CellBody) Anisometry (AVG),[Cell] (CellBody) TotalIntensity CH2 (AVG),[Cell] (CellBody) TotalIntensity CH3 (AVG),[Cell] (CellBody) TotalIntensity CH4 (AVG),[Cell] (CellBody) TotalIntensity CH5 (AVG),[Cell] (CellBody) MeanIntensity CH2 (AVG),[Cell] (CellBody) MeanIntensity CH3 (AVG),[Cell] (CellBody) MeanIntensity CH4 (AVG),[Cell] (CellBody) MeanIntensity CH5 (AVG),[Cell] (CellBody) MinIntensity CH2 (AVG),[Cell] (CellBody) MinIntensity CH3 (AVG),[Cell] (CellBody) MinIntensity CH4 (AVG),[Cell] (CellBody) MinIntensity CH5 (AVG),[Cell] (CellBody) MaxIntensity CH2 (AVG),[Cell] (CellBody) MaxIntensity CH3 (AVG),[Cell] (CellBody) MaxIntensity CH4 (AVG),[Cell] (CellBody) MaxIntensity CH5 (AVG),[Cell] (CellBody) TotalPeak CH2 (AVG),[Cell] (CellBody) TotalPeak CH3 (AVG),[Cell] (CellBody) TotalPeak CH4 (AVG),[Cell] (CellBody) TotalPeak CH5 (AVG),[Cell] (CellBody) TotalHole CH2 (AVG),[Cell] (CellBody) TotalHole CH3 (AVG),[Cell] (CellBody) TotalHole CH4 (AVG),[Cell] (CellBody) TotalHole CH5 (AVG),[Cell] (CellBody) TotalRidge CH2 (AVG),[Cell] (CellBody) TotalRidge CH3 (AVG),[Cell] (CellBody) TotalRidge CH4 (AVG),[Cell] (CellBody) TotalRidge CH5 (AVG),[Cell] (CellBody) TotalValley CH2 (AVG),[Cell] (CellBody) TotalValley CH3 (AVG),[Cell] (CellBody) TotalValley CH4 (AVG),[Cell] (CellBody) TotalValley CH5 (AVG),[Cell] (CellBody) TotalEdge CH2 (AVG),[Cell] (CellBody) TotalEdge CH3 (AVG),[Cell] (CellBody) TotalEdge CH4 (AVG),[Cell] (CellBody) TotalEdge CH5 (AVG),[Cell] (CellBody) TotalSaddle CH2 (AVG),[Cell] (CellBody) TotalSaddle CH3 (AVG),[Cell] (CellBody) TotalSaddle CH4 (AVG),[Cell] (CellBody) TotalSaddle CH5 (AVG),[Cell] (CellBody) MeanPeak CH2 (AVG),[Cell] (CellBody) MeanPeak CH3 (AVG),[Cell] (CellBody) MeanPeak CH4 (AVG),[Cell] (CellBody) MeanPeak CH5 (AVG),[Cell] (CellBody) MeanHole CH2 (AVG),[Cell] (CellBody) MeanHole CH3 (AVG),[Cell] (CellBody) MeanHole CH4 (AVG),[Cell] (CellBody) MeanHole CH5 (AVG),[Cell] (CellBody) MeanRidge CH2 (AVG),[Cell] (CellBody) MeanRidge CH3 (AVG),[Cell] (CellBody) MeanRidge CH4 (AVG),[Cell] (CellBody) MeanRidge CH5 (AVG),[Cell] (CellBody) MeanValley CH2 (AVG),[Cell] (CellBody) MeanValley CH3 (AVG),[Cell] (CellBody) MeanValley CH4 (AVG),[Cell] (CellBody) MeanValley CH5 (AVG),[Cell] (CellBody) MeanEdge CH2 (AVG),[Cell] (CellBody) MeanEdge CH3 (AVG),[Cell] (CellBody) MeanEdge CH4 (AVG),[Cell] (CellBody) MeanEdge CH5 (AVG),[Cell] (CellBody) MeanSaddle CH2 (AVG),[Cell] (CellBody) MeanSaddle CH3 (AVG),[Cell] (CellBody) MeanSaddle CH4 (AVG),[Cell] (CellBody) MeanSaddle CH5 (AVG)
119,199,9,7,I,7,I-07,2021-03-30 01:14:13 +02:00,1,0,,62,176.2387,16.3898,51.3688,0.825454,1.209979,1.207613,228518.08,54186.87,69263.65,559.5746,132.2667,165.2913,495.568405,468.346794,612.249870,1287.825254,1052.495528,1811.604884,1.208814,1.130966,1.465395,3.177090,2.564722,4.388597,199.1799,18.9173,56.2605,0.726782,1.287703,1.307313,61360.63,81676.47,30090.65,4530693.31,132.9074,174.1866,64.4537,9679.6234,32.39,8.23,2.71,6069.35,296.19,629.23,235.40,12937.58,23.034519,25.337739,35.019452,4.286407,21.099142,32.288123,41.027223,2.950597,70.812991,92.020404,120.907119,13.515271,66.905943,98.882306,125.131222,11.831845,182.059182,333.899414,329.334952,78.027657,42.244252,61.879045,77.979686,9.171119,0.049149,0.054380,0.074695,0.009163,0.045305,0.069537,0.087893,0.006468,0.151743,0.197725,0.258631,0.029196,0.143554,0.212682,0.268082,0.025820,0.394142,0.712678,0.703852,0.169794,0.090599,0.132857,0.166900,0.019936
127,200,9,8,I,8,I-08,2021-03-30 01:13:54 +02:00,1,0,,108,171.4136,16.1518,50.4861,0.828760,1.197560,1.192594,222399.80,51711.61,68654.92,551.3197,127.2330,168.2568,503.490050,466.418708,590.338442,1271.607282,1044.708797,1806.655560,1.267617,1.161476,1.457365,3.212852,2.624960,4.539439,197.3204,18.5089,55.5816,0.743018,1.260057,1.264856,59936.31,84323.68,30853.83,4489196.29,127.9460,180.7201,66.2874,9695.2300,33.64,9.42,3.35,5939.37,300.51,650.73,247.00,12855.05,22.668287,25.286313,34.998574,4.176751,20.435082,32.169888,40.515955,2.883982,69.352829,92.634222,120.684042,13.160027,65.330459,99.395514,124.448029,11.611417,179.765591,330.497906,325.510927,77.694259,41.612454,62.642293,77.757968,8.966798,0.049135,0.054740,0.075645,0.009086,0.044268,0.069680,0.087648,0.006365,0.150403,0.200809,0.261288,0.028764,0.141653,0.215530,0.269389,0.025501,0.391270,0.717383,0.706138,0.170974,0.090238,0.135780,0.168401,0.019641
134,201,9,9,I,9,I-09,2021-03-30 01:13:37 +02:00,1,0,,63,169.7966,16.1179,50.3254,0.819494,1.208044,1.210652,226002.37,52086.70,67157.87,568.2600,129.0367,166.3400,504.847044,466.768358,577.557618,1277.163327,1061.406737,1743.424755,1.296226,1.160274,1.446362,3.270217,2.654459,4.401380,195.9913,18.6141,56.1844,0.740055,1.306220,1.297378,59857.83,79083.75,29418.27,4443667.67,127.6628,169.9632,63.2873,9645.2598,30.00,7.17,2.38,5934.33,308.97,606.30,231.35,12696.62,22.938799,24.974916,35.097246,4.284312,21.674483,31.935902,40.481961,3.013017,71.449448,91.311998,120.844043,13.446344,68.505905,98.202364,124.213592,11.927844,185.607141,325.059178,322.507023,76.259397,43.204253,61.114603,76.931535,9.163658,0.050008,0.054367,0.076423,0.009253,0.047340,0.069660,0.088058,0.006479,0.155542,0.198954,0.262994,0.029038,0.149148,0.214174,0.270242,0.025748,0.400601,0.707338,0.700745,0.165736,0.093833,0.133198,0.167624,0.019794
142,202,9,10,I,10,I-10,2021-03-30 01:13:19 +02:00,1,0,,52,175.0013,16.0292,51.0387,0.856627,1.194125,1.156416,210178.81,55970.31,72463.23,508.4224,136.3610,173.7462,521.011611,519.453647,618.278451,1330.575375,1110.595828,1835.864925,1.275160,1.268168,1.509757,3.269675,2.724678,4.476433,195.8533,18.1483,55.5272,0.757740,1.264376,1.210796,62048.77,81306.19,29933.10,4499735.85,134.7459,174.9887,64.7404,9806.4680,30.90,7.12,2.25,5834.15,305.71,591.35,217.12,13041.83,23.454404,24.248397,34.298306,4.618369,21.491559,31.359531,40.303401,3.344173,72.385594,89.898163,118.407357,14.491307,68.823234,97.263175,122.777493,13.030286,190.578581,339.660262,331.346169,82.489158,44.095953,60.819706,76.028355,9.946314,0.051347,0.052987,0.074567,0.010095,0.047284,0.068745,0.087908,0.007381,0.158535,0.196452,0.257751,0.031788,0.151046,0.212761,0.267600,0.028681,0.418650,0.742448,0.722191,0.183629,0.096610,0.132727,0.165389,0.021838
150,203,9,11,I,11,I-11,2021-03-30 01:13:01 +02:00,1,0,,68,180.5609,16.4301,52.0722,0.840198,1.205543,1.182288,234807.34,53849.57,70115.10,550.1085,125.1530,163.9176,516.218632,467.344589,603.340007,1299.223401,1084.873992,1822.078758,1.233121,1.115566,1.443877,3.094847,2.588006,4.343117,202.4408,18.3779,55.8725,0.769580,1.238819,1.219794,60002.49,81534.65,30367.21,4559831.15,125.0041,170.3080,63.2931,9600.7951,29.99,7.63,2.94,5905.96,330.51,597.99,230.35,12594.63,24.126396,25.623435,35.546195,4.210253,22.530700,32.362030,41.063347,3.070071,75.284794,93.112025,122.861593,13.325921,71.989818,99.674452,126.389245,11.994591,186.736350,332.993209,329.116375,76.542330,45.738843,62.322057,78.639284,9.172113,0.051151,0.054085,0.075183,0.008965,0.047697,0.068287,0.086901,0.006560,0.159639,0.196984,0.259965,0.028396,0.152523,0.210781,0.267635,0.025588,0.396556,0.705336,0.696946,0.164283,0.096952,0.132029,0.166633,0.019537
158,204,9,12,I,12,I-12,2021-03-30 01:12:44 +02:00,1,0,,54,168.7403,15.8412,49.8524,0.847731,1.185145,1.168520,216223.04,54713.56,68094.41,552.1376,137.8529,169.8854,505.363558,489.337479,631.093049,1314.489894,1088.710268,1766.221420,1.299607,1.224883,1.605405,3.391979,2.744120,4.462702,186.8671,17.4031,52.9302,0.782931,1.211402,1.212617,61050.46,78334.70,27989.19,4346557.46,139.3327,176.4838,63.6064,9914.9336,34.33,11.83,3.91,6106.22,334.33,576.50,214.65,13179.22,21.823908,24.655819,34.015139,4.193651,19.744752,29.686354,37.758612,2.755763,67.216023,87.921817,115.555632,13.034623,63.175598,92.583803,117.261635,11.307275,179.378800,305.865582,302.700357,77.077727,40.852849,58.592352,73.629413,8.846418,0.049718,0.056620,0.077591,0.009609,0.045017,0.067716,0.085689,0.006383,0.153331,0.201018,0.263015,0.030003,0.144052,0.211126,0.266460,0.026119,0.409245,0.694065,0.687094,0.179200,0.093221,0.133637,0.167412,0.020399
166,205,9,13,I,13,I-13,2021-03-30 01:12:26 +02:00,1,0,,42,176.2828,16.3406,51.8284,0.826553,1.227272,1.178793,213802.05,56525.45,69891.40,521.3691,136.0292,167.9964,525.541335,471.485176,651.834420,1339.183052,1036.227134,1863.594268,1.278088,1.156376,1.596045,3.276411,2.533194,4.528897,189.3127,17.6766,54.3652,0.775862,1.256220,1.220645,59886.81,75079.67,27499.24,4339166.21,133.9896,168.6564,61.6731,9770.5926,32.17,9.50,3.19,5860.43,310.12,571.12,215.69,12863.69,22.465349,24.036477,33.460472,4.289288,20.254713,30.121930,38.658133,3.020310,69.069374,89.091657,115.477517,13.450313,64.876250,94.602459,118.872928,11.897662,174.548947,321.797156,317.179094,78.955086,41.551995,59.811054,73.953977,9.184982,0.050753,0.054175,0.075487,0.009704,0.045708,0.067685,0.086899,0.006863,0.155979,0.200663,0.260264,0.030505,0.146397,0.212883,0.267559,0.027061,0.393973,0.724314,0.714857,0.180131,0.093698,0.134641,0.166527,0.020862
174,206,9,14,I,14,I-14,2021-03-30 01:12:08 +02:00,1,0,,57,178.5464,16.5052,52.6278,0.830954,1.246239,1.184835,233342.84,60395.61,67516.00,555.1187,141.9069,159.4769,538.850632,479.497342,599.180514,1421.332324,1144.422660,1785.850823,1.289468,1.148237,1.433757,3.398569,2.738311,4.286438,205.1113,18.5788,57.2033,0.763756,1.283167,1.228918,69056.23,81705.26,30667.32,4669915.25,141.5551,168.6790,63.4521,9714.2965,33.16,8.11,2.93,5939.68,389.18,577.47,220.18,12928.53,23.409913,25.773369,36.636772,4.477411,22.216763,32.362793,41.645352,3.355248,73.214403,93.412005,124.264792,14.244452,70.462469,99.735045,127.818351,12.960696,198.036942,336.222602,331.445597,83.526365,44.751550,62.331209,79.276907,9.837186,0.048906,0.053722,0.076127,0.009395,0.046428,0.067715,0.086858,0.007146,0.153117,0.195109,0.258972,0.029987,0.147365,0.208560,0.266750,0.027454,0.413999,0.705249,0.694679,0.177759,0.093506,0.130404,0.165533,0.020747
182,207,9,15,I,15,I-15,2021-03-30 01:11:50 +02:00,1,0,,70,172.6563,16.0169,50.8370,0.841167,1.210978,1.168655,220548.37,59440.39,65094.27,548.6491,147.6839,160.2682,501.931007,493.972584,612.780055,1324.956203,1119.226374,1830.553507,1.275050,1.216766,1.508461,3.410048,2.777205,4.536202,200.2894,18.9490,57.4750,0.719811,1.339782,1.260177,68406.04,77411.56,29265.80,4568919.94,147.6402,164.8569,62.7132,9743.1864,31.24,7.44,2.84,5973.26,348.10,595.41,220.06,12817.66,23.275987,24.911539,35.365707,4.715776,21.497695,31.332957,41.125695,3.069033,72.200530,91.116711,120.947983,14.345727,68.819797,97.140321,125.427268,12.350695,193.436833,332.398388,332.656257,79.536891,44.064483,61.156306,77.853094,9.604441,0.049461,0.053015,0.074766,0.010178,0.045892,0.066998,0.087200,0.006879,0.153604,0.194510,0.256193,0.031189,0.146723,0.207559,0.265919,0.027227,0.417100,0.709804,0.707220,0.176187,0.093821,0.130447,0.164937,0.020963
190,208,9,16,I,16,I-16,2021-03-30 01:11:32 +02:00,1,0,,33,169.8806,16.0380,50.1252,0.830487,1.192189,1.199846,201418.64,56557.58,65720.58,504.6192,139.2578,164.2868,517.924145,500.109177,612.042178,1301.454408,1078.916446,1793.451825,1.310169,1.263737,1.541860,3.292932,2.730850,4.569308,194.6979,18.5554,55.8718,0.740936,1.300347,1.275853,64277.61,78557.64,28771.85,4427725.76,138.6293,172.4403,63.2183,9700.5370,33.06,9.76,2.97,6113.03,309.36,603.61,225.24,12763.48,22.523914,25.156228,34.475202,4.160796,19.633774,31.397320,39.677174,2.863242,68.852282,91.488173,118.795339,12.792195,63.918163,97.115883,121.661043,11.291122,182.856013,330.690817,323.410638,74.675433,41.304381,60.940722,76.143584,8.661884,0.049680,0.055376,0.075916,0.009231,0.043293,0.069246,0.087732,0.006504,0.152167,0.202063,0.262103,0.028585,0.141328,0.214486,0.268446,0.025440,0.403395,0.729022,0.712402,0.168434,0.091393,0.134739,0.168145,0.019429
104,209,9,17,I,17,I-17,2021-03-30 01:11:14 +02:00,1,0,,25,174.7302,15.6934,50.1475,0.885952,1.158934,1.121702,234790.32,55239.76,69097.32,568.2773,134.9663,167.0944,517.877283,501.596133,620.465369,1316.396609,1131.678358,1799.502354,1.276805,1.226263,1.507067,3.267707,2.785963,4.375368,197.0966,17.9309,54.9806,0.793521,1.234896,1.196889,62597.96,81445.32,28651.84,4523085.60,136.1291,174.7292,61.8512,9793.5837,30.32,7.52,2.64,5894.84,326.00,630.52,225.52,12901.44,22.837693,25.942958,35.293899,4.413884,20.809319,31.968329,41.014201,3.243194,70.512638,93.301463,122.915353,13.862111,66.503927,98.809652,126.432152,12.508385,188.098446,330.934958,333.348909,81.530669,42.194973,61.353578,78.804029,9.484337,0.049555,0.055897,0.075823,0.009718,0.045363,0.068849,0.088146,0.007273,0.153163,0.201347,0.264066,0.030676,0.144796,0.213288,0.271880,0.027908,0.415149,0.713908,0.718207,0.182824,0.091689,0.132470,0.169652,0.021082
112,210,9,18,I,18,I-18,2021-03-30 01:10:57 +02:00,1,0,,82,173.5715,16.0625,50.6787,0.844824,1.189045,1.174413,218634.90,51172.76,67954.70,532.3675,123.1748,164.6060,522.517518,486.396491,595.072312,1299.192326,1068.125077,1820.228109,1.294616,1.194719,1.463687,3.218170,2.634333,4.471566,194.8064,18.0014,55.2118,0.765779,1.262197,1.213715,57938.57,79550.77,28156.71,4473423.61,123.7326,171.0477,60.6391,9786.3577,31.57,8.54,2.57,5954.63,285.22,619.43,224.46,12928.50,22.736808,25.501168,35.422552,4.332057,20.371889,31.701198,40.918789,2.990865,69.494174,92.134495,121.885762,13.558799,65.028410,98.106278,125.252268,11.988089,177.575892,330.581265,326.802667,78.621517,41.573729,61.506684,78.000824,9.253056,0.050143,0.055977,0.077548,0.009595,0.044972,0.069239,0.089449,0.006793,0.153421,0.201637,0.266611,0.030188,0.143496,0.214427,0.273881,0.026943,0.389058,0.722278,0.714944,0.177104,0.091748,0.134282,0.170630,0.020685
120,211,9,19,I,19,I-19,2021-03-30 01:10:38 +02:00,1,0,,47,179.2335,16.2281,51.2641,0.853946,1.179312,1.149036,231909.91,65199.26,78367.60,554.9096,150.2651,182.9630,514.838582,514.061492,622.720180,1346.665241,1165.576340,1760.074915,1.235947,1.213426,1.473609,3.276051,2.769334,4.203756,202.0233,18.5079,56.2932,0.757554,1.267168,1.227607,72749.15,89907.70,32401.28,4609704.36,149.9674,187.5013,67.5715,9711.2225,32.51,9.98,3.23,6068.32,363.64,645.74,236.81,12918.85,22.587914,25.471517,35.305359,4.286645,20.786738,30.885307,39.946361,3.053657,70.738742,91.263245,120.632791,13.488484,67.354485,96.393708,123.439556,12.029381,196.167544,324.438763,323.867377,78.340647,43.533263,60.784265,77.188370,9.220791,0.047713,0.054241,0.074900,0.009098,0.044172,0.066289,0.085329,0.006649,0.149987,0.195033,0.256535,0.028907,0.143057,0.206531,0.262996,0.025992,0.418024,0.692310,0.689172,0.168837,0.092513,0.130069,0.164118,0.019836
128,212,9,20,I,20,I-20,2021-03-30 01:10:19 +02:00,1,0,,66,176.2009,16.2382,51.0061,0.844532,1.185019,1.177800,216506.23,56967.05,70600.18,525.8874,136.1595,167.9884,515.457828,519.116737,624.392752,1316.662536,1169.110426,1827.973173,1.256258,1.260212,1.518678,3.229454,2.848179,4.465794,200.3094,18.8205,56.6117,0.734374,1.288205,1.277807,65220.24,81467.68,29507.47,4594196.02,137.7217,171.3808,62.2990,9784.7401,31.79,8.24,2.55,5832.64,352.08,581.50,222.30,12950.55,23.363062,25.394073,35.661154,4.505226,21.458882,31.690815,41.175599,3.159224,72.529663,91.966920,122.495025,14.208860,68.881873,97.876149,126.640644,12.627556,195.874669,332.408965,332.119215,81.455590,44.091095,61.591421,78.689243,9.748673,0.049786,0.054483,0.076063,0.009684,0.045775,0.067957,0.087973,0.006828,0.154755,0.197231,0.261914,0.030550,0.146998,0.209889,0.270911,0.027184,0.418947,0.710469,0.709107,0.177134,0.094208,0.131965,0.168614,0.020972
136,213,9,21,I,21,I-21,2021-03-30 01:10:01 +02:00,1,0,,39,167.9062,15.7000,49.9186,0.850122,1.207197,1.151080,220393.69,49815.23,75201.49,561.0403,125.2653,186.8719,494.479667,470.623338,571.476618,1315.686904,1045.651450,1620.110461,1.269112,1.211239,1.471202,3.409967,2.702813,4.159645,190.2138,17.6523,54.1184,0.768462,1.248726,1.193776,56172.36,89505.33,31292.08,4346279.77,125.2609,194.2548,67.6901,9786.5191,31.10,11.41,3.51,5886.21,292.36,600.41,214.51,12776.72,22.273177,23.516918,32.841833,4.050386,20.566746,28.754420,36.781427,3.060537,68.717721,83.982859,112.564928,13.187210,65.245990,88.787806,114.423889,12.060437,181.571907,301.127416,295.474129,75.719312,41.418878,55.991800,72.124672,9.240292,0.050247,0.052782,0.074362,0.009292,0.046341,0.064118,0.083033,0.007142,0.155131,0.188482,0.254605,0.030369,0.147415,0.198684,0.258425,0.027948,0.412715,0.675219,0.666481,0.177174,0.093793,0.125608,0.162991,0.021309
143,214,9,22,I,22,I-22,2021-03-30 01:09:43 +02:00,1,0,,44,186.9022,16.9732,53.3342,0.822563,1.222436,1.201694,265256.00,65621.68,78234.77,587.2770,148.6644,175.6994,557.638965,532.440807,667.605820,1412.594995,1205.142091,1871.361823,1.276590,1.217496,1.540329,3.234003,2.728261,4.285261,219.4893,19.9800,60.0660,0.720850,1.322203,1.284253,75947.61,94250.57,34745.30,4956950.52,144.3474,181.8745,67.0541,9650.6826,31.86,10.95,3.34,5971.30,345.89,597.00,226.23,12885.91,24.549122,26.343402,37.211516,4.711161,23.039390,32.123192,42.061111,3.327135,76.475550,94.785740,126.481293,14.900555,73.141499,100.072637,129.576952,13.193220,209.772342,347.835317,347.746953,82.947564,46.514332,62.950959,80.708521,10.151373,0.048243,0.051563,0.072658,0.009248,0.044930,0.062202,0.081437,0.006535,0.149841,0.184525,0.246136,0.029077,0.142663,0.193981,0.251403,0.025779,0.407002,0.678041,0.677496,0.164820,0.090908,0.122090,0.156717,0.019807
151,215,9,23,I,23,I-23,2021-03-30 01:09:25 +02:00,1,0,,19,189.0425,16.6607,52.6745,0.852912,1.188480,1.156628,265898.95,60674.32,84124.68,604.1024,136.2865,189.8748,543.067137,556.391170,657.457575,1374.240982,1181.410517,1817.870409,1.247227,1.275909,1.493206,3.199660,2.704068,4.161424,204.9322,18.1073,55.6004,0.791203,1.221923,1.193575,64748.53,92346.58,33174.32,4738532.16,135.7939,193.8179,69.6554,9835.4101,32.47,8.68,2.58,5605.37,301.95,589.74,214.26,13100.68,23.992080,23.573326,33.999055,4.709963,21.682562,28.959125,38.561241,3.751731,74.288509,84.876167,117.230664,15.188787,69.959774,90.101581,119.629705,14.110540,196.793696,330.098279,329.012740,87.527565,44.767953,56.742793,75.546883,10.535285,0.049961,0.048848,0.070680,0.009902,0.045091,0.060615,0.080319,0.008172,0.155025,0.177310,0.243679,0.032505,0.145901,0.188744,0.248957,0.030549,0.415576,0.694000,0.691784,0.187073,0.093492,0.119186,0.157292,0.022768
159,218,10,2,J,2,J-02,2021-03-30 01:16:01 +02:00,1,0,,62,182.6581,16.4032,52.5372,0.848979,1.216017,1.165219,237898.35,58081.40,67672.71,554.7783,131.8524,159.2319,531.262211,500.031438,624.502898,1368.568830,1130.168685,1878.987868,1.259869,1.168414,1.461531,3.225128,2.635224,4.410455,208.3906,18.5456,57.2043,0.769923,1.268332,1.201643,66491.24,81349.11,30876.97,4702951.79,131.9304,166.9114,63.0096,9666.8596,31.42,6.94,2.63,5926.11,315.44,608.73,230.45,12762.73,23.642252,26.185154,35.804202,4.388491,22.255147,33.418626,42.487890,3.116345,72.969796,95.705407,124.865634,13.760624,70.068351,102.721040,130.088668,12.203432,197.817510,346.421450,343.504808,78.756780,44.186786,63.884721,80.529118,9.368879,0.048847,0.053444,0.073109,0.009255,0.045711,0.068065,0.086767,0.006718,0.150702,0.195746,0.255483,0.029173,0.144184,0.209804,0.266199,0.026084,0.403257,0.711498,0.706260,0.169715,0.091068,0.130820,0.165023,0.019936
167,219,10,3,J,3,J-03,2021-03-30 01:16:18 +02:00,1,0,,61,182.2438,16.6815,52.5936,0.823466,1.227280,1.196567,237449.85,54024.79,70209.75,542.5527,130.0491,163.8351,546.845367,489.548109,648.346560,1401.247462,1130.873480,1974.822511,1.308193,1.166415,1.527797,3.379360,2.682074,4.632919,205.1010,18.9968,57.3299,0.735060,1.300034,1.251372,60730.26,81838.41,30457.30,4717119.02,130.2609,168.2956,63.1589,9821.5664,29.31,8.48,2.95,5834.03,320.43,593.59,222.61,13184.03,24.923776,25.446501,35.279218,4.739204,23.077860,32.992828,41.916835,3.372380,77.226037,94.374459,122.539877,14.965660,73.481501,101.856215,128.012790,13.272506,198.805779,355.257402,347.139841,86.320364,46.812617,63.669576,79.511572,10.232877,0.052216,0.053085,0.073329,0.010009,0.048359,0.068397,0.086695,0.007316,0.161882,0.196459,0.254394,0.031873,0.154087,0.211448,0.265202,0.028580,0.420943,0.740016,0.722447,0.184722,0.098181,0.132395,0.165003,0.021891
175,220,10,4,J,4,J-04,2021-03-30 01:16:35 +02:00,1,0,,70,180.0004,16.4900,52.2756,0.831350,1.229201,1.201111,232879.39,53512.19,68454.70,551.2731,124.2503,159.3237,499.958645,468.426999,583.556059,1300.932388,1103.696039,1774.079257,1.204518,1.099864,1.383529,3.170272,2.607629,4.239095,207.6821,18.8987,57.3869,0.745268,1.282576,1.251153,61820.39,82253.77,31356.13,4658577.41,124.9033,168.1045,64.3563,9558.5049,31.47,9.23,3.17,6045.57,301.79,578.46,218.61,12465.66,24.684924,25.131430,35.078741,4.361243,23.354672,31.517463,40.739567,2.840297,76.866062,91.688481,120.818480,13.482584,73.876908,97.875947,124.948477,11.642299,194.689753,333.581307,332.907192,73.640766,46.657650,61.506374,78.079239,9.099522,0.050976,0.051251,0.071669,0.009028,0.048253,0.064547,0.083296,0.006115,0.158716,0.187822,0.247269,0.028242,0.152639,0.200822,0.255770,0.024722,0.401854,0.688232,0.686063,0.155870,0.096390,0.126318,0.159998,0.019187
183,221,10,5,J,5,J-05,2021-03-30 01:16:53 +02:00,1,0,,41,184.7412,16.5335,53.2059,0.844177,1.239689,1.170672,251895.29,64152.05,76661.66,578.9706,144.7815,175.0717,513.998668,504.241124,601.054037,1373.659467,1153.860492,1908.265905,1.218375,1.170671,1.395710,3.294488,2.688342,4.472905,209.3001,18.8944,57.8556,0.765354,1.295487,1.251436,72139.49,88660.34,34940.46,4733336.49,142.5392,179.5893,70.1356,9648.0897,31.78,9.10,3.29,5773.24,345.93,687.71,265.90,12987.20,24.668583,25.270492,36.403501,4.586904,23.223861,33.044957,42.765179,3.458547,76.947103,93.705442,125.387285,14.932799,73.694277,101.663988,129.990426,13.624787,200.502080,349.331299,344.743792,82.604011,46.912193,63.632477,80.198762,10.479597,0.050826,0.051764,0.074041,0.009495,0.048067,0.067708,0.087184,0.007315,0.159075,0.192549,0.256574,0.031007,0.152459,0.208784,0.266194,0.028558,0.414478,0.720394,0.708972,0.174279,0.096785,0.131050,0.164581,0.021796
191,222,10,6,J,6,J-06,2021-03-30 01:17:11 +02:00,1,0,,81,179.4678,16.3273,51.5968,0.849126,1.193172,1.162764,235181.56,59286.74,70956.52,550.4019,137.9292,166.0814,519.647020,484.166848,596.346068,1296.994326,1070.859479,1802.185274,1.248927,1.160929,1.428482,3.147415,2.569678,4.328541,204.3667,18.7661,57.1393,0.756544,1.286209,1.237479,67741.54,85180.94,31379.40,4635790.67,139.4779,175.7063,65.0266,9682.6792,33.84,9.41,3.05,5916.43,331.93,616.75,235.37,12742.89,23.165999,26.136988,36.060715,4.353573,21.057126,32.706339,41.368239,3.153231,71.375498,94.836410,123.807210,13.772664,67.516351,101.062768,127.303281,12.380290,186.399714,334.310151,331.621913,80.995930,43.111824,63.392556,79.054014,9.457726,0.048479,0.054573,0.075348,0.009178,0.043876,0.068074,0.086240,0.006673,0.149316,0.198063,0.258762,0.029063,0.140945,0.210667,0.265751,0.026187,0.392461,0.701173,0.695909,0.172714,0.090143,0.132230,0.165273,0.019997
